0,Hateful Tweet ID,Reply Tweet ID,Q1,Q2,Q3,Q4
2777,1320495500609626112,1320512609225973762,0,,,0
2778,1320495693124063232,1321146352680771586,0,,,1
2779,1320495693124063232,1321153061402873857,0,,,0
2780,1320499140929982464,1320499576558788608,0,,,0
2781,1320499140929982464,1320500394980761602,0,,,0
2782,1320499140929982464,1320503323695468549,0,,,0
2783,1320503221610270723,1320570755961266176,0,,,0
2784,1320503221610270723,1320750304032415744,0,,,1
2785,228295285976227840,228295598095360000,0,,,1
2786,228295285976227840,228295802617987072,0,,,0
2787,228295285976227840,228295806443196416,0,,,0
2788,228295285976227840,228296055945584640,0,,,0
2789,228295285976227840,228296648210673664,0,,,1
2790,228295285976227840,228296729496260608,0,,,0
2791,228295285976227840,228298642799357952,0,,,0
2792,228295285976227840,228298731827642368,0,,,0
2793,228295285976227840,228300864127913985,0,,,0
2794,228295285976227840,228304923006218240,0,,,0
2795,230536542697967618,232097474528030721,1,0,0,
2796,230536542697967618,230537440165756930,0,,,0
2797,230536542697967618,230537922124853248,0,,,0
2798,230536542697967618,230542139799523328,0,,,0
2799,230536542697967618,230546940562128896,0,,,0
2800,230536542697967618,230586892045934592,0,,,1
2801,230536542697967618,230641443809660928,0,,,0
2802,230536542697967618,230677048140632064,0,,,1
2803,230536542697967618,230694120262365184,0,,,1
2804,230536542697967618,230702910672093185,0,,,1
2805,230536542697967618,230777403402764288,0,,,0
2806,230635591564423168,230635983962505216,0,,,1
2807,230635591564423168,230636299705536513,0,,,0
2808,230635591564423168,230637310838964225,0,,,0
2809,230635591564423168,230639088305319936,0,,,0
2810,230635591564423168,230639715735449600,0,,,0
2811,230635591564423168,230640257010376705,0,,,0
2812,230635591564423168,230641733644480512,0,,,0
2813,230635591564423168,230643193958514688,0,,,0
2814,230635591564423168,230643893128032256,0,,,0
2815,230635591564423168,230646837932072960,0,,,1
2816,230635591564423168,230647765271719936,0,,,0
2817,230635591564423168,230682475473534976,0,,,1
2818,230635591564423168,230739857750757376,0,,,0
2819,230635591564423168,230978957502193664,0,,,0
2820,247717356208525312,247717654335463425,1,0,1,
2821,247717356208525312,247717667702730754,1,0,1,
2822,247717356208525312,247735810122715136,1,0,1,
2823,247717356208525312,247717474026528768,0,,,1
2824,247717356208525312,247717618612584448,0,,,0
2825,247717356208525312,247717771587223552,0,,,0
2826,247717356208525312,247718149519179778,0,,,0
2827,247717356208525312,247718313508081664,0,,,0
2828,247717356208525312,247719405067325441,0,,,0
2829,247717356208525312,247719532213448704,0,,,0
2830,247717356208525312,247719545811394560,0,,,0
2831,247717356208525312,247720360097746946,0,,,0
2832,247717356208525312,247722444935282689,0,,,0
2833,247717356208525312,247726014753554432,0,,,0
2834,247717356208525312,247841140110409728,0,,,0
2835,252487507026010113,252487848148754432,0,,,0
2836,252487507026010113,252487995561742336,0,,,1
2837,252487507026010113,252488088079716352,0,,,0
2838,252487507026010113,252488360382320640,0,,,0
2839,252487507026010113,252488528024465410,0,,,1
2840,252487507026010113,252488790977949696,0,,,0
2841,252487507026010113,252488883240062976,0,,,0
2842,266035284435677186,266035629618507776,1,0,0,
2843,266035284435677186,266036718648569856,1,0,1,
2844,266035284435677186,266058260791046145,1,0,0,
2845,266035284435677186,266035459581427712,0,,,1
2846,266035284435677186,266035907310792704,0,,,0
2847,266035284435677186,266035987422015489,0,,,0
2848,266035284435677186,266036115289546753,0,,,1
2849,266035284435677186,266036137213169664,0,,,0
2850,266035284435677186,266036609001082881,0,,,0
2851,266035284435677186,266046778447654912,0,,,1
2852,269556306111762432,1307453669432987648,1,0,0,
2853,269556306111762432,269556928781373440,0,,,0
2854,269556306111762432,269582830022037504,0,,,0
2855,289891961748471808,289892168636710912,1,0,1,
2856,289891961748471808,289892363449548801,1,0,0,
2857,289891961748471808,289892456038805505,1,0,1,
2858,289891961748471808,289892466038022145,1,0,0,
2859,289891961748471808,289892608031993856,1,1,0,
2860,289891961748471808,289892647689125889,1,0,1,
2861,289891961748471808,289892739435352064,1,0,0,
2862,289891961748471808,289892871706927104,1,1,0,
2863,289891961748471808,289893015949017088,1,0,0,
2864,289891961748471808,289893351749210112,1,0,0,
2865,289891961748471808,289893490693926912,1,0,0,
2866,289891961748471808,289893657593671680,1,0,0,
2867,289891961748471808,289893744923262977,1,0,1,
2868,289891961748471808,289894078047469568,1,0,1,
2869,289891961748471808,289894164580167680,1,0,1,
2870,289891961748471808,289894211891908608,1,0,1,
2871,289891961748471808,289894813707427840,1,1,0,
2872,289891961748471808,289894977599860737,1,0,0,
2873,289891961748471808,289895828435394560,1,0,1,
2874,289891961748471808,289896153045151744,1,0,0,
2875,289891961748471808,289896498018267138,1,0,0,
2876,289891961748471808,289897719630270464,1,0,0,
2877,289891961748471808,289899679544659968,1,0,0,
2878,289891961748471808,289900316638461954,1,0,0,
2879,289891961748471808,289901311628017664,1,0,0,
2880,289891961748471808,289911408232120320,1,0,0,
2881,289891961748471808,289920893369606144,1,0,0,
2882,289891961748471808,289892110478483456,0,,,0
2883,289891961748471808,289892180162641921,0,,,0
2884,289891961748471808,289892225259798528,0,,,1
2885,289891961748471808,289892228543963136,0,,,0
2886,289891961748471808,289892228858519552,0,,,0
2887,289891961748471808,289892239314919424,0,,,0
2888,289891961748471808,289892279005626370,0,,,0
2889,289891961748471808,289892282826633217,0,,,0
2890,289891961748471808,289892327554678786,0,,,0
2891,289891961748471808,289892343010713600,0,,,1
2892,289891961748471808,289892374195343360,0,,,0
2893,289891961748471808,289892477467492353,0,,,1
2894,289891961748471808,289892519276331008,0,,,1
2895,289891961748471808,289892689321795584,0,,,0
2896,289891961748471808,289892692064866304,0,,,1
2897,289891961748471808,289892797073469440,0,,,0
2898,289891961748471808,289892821232656384,0,,,0
2899,289891961748471808,289892853180661761,0,,,0
2900,289891961748471808,289892888144388096,0,,,1
2901,289891961748471808,289893037872656384,0,,,0
2902,289891961748471808,289893150238048257,0,,,0
2903,289891961748471808,289893163408162816,0,,,0
2904,289891961748471808,289893370678104066,0,,,0
2905,289891961748471808,289893613436014592,0,,,1
2906,289891961748471808,289893779245248513,0,,,0
2907,289891961748471808,289893826804477952,0,,,0
2908,289891961748471808,289893882060226560,0,,,1
2909,289891961748471808,289894053280104448,0,,,1
2910,289891961748471808,289894088654848001,0,,,1
2911,289891961748471808,289894228564271104,0,,,0
2912,289891961748471808,289894343127474177,0,,,0
2913,289891961748471808,289894598397009920,0,,,1
2914,289891961748471808,289894617468526593,0,,,1
2915,289891961748471808,289894636116389889,0,,,0
2916,289891961748471808,289894645314498560,0,,,1
2917,289891961748471808,289894670379663360,0,,,0
2918,289891961748471808,289894676968927232,0,,,0
2919,289891961748471808,289895152829480960,0,,,1
2920,289891961748471808,289895276641140736,0,,,0
2921,289891961748471808,289895359742885888,0,,,0
2922,289891961748471808,289895390722023424,0,,,1
2923,289891961748471808,289895493809614848,0,,,0
2924,289891961748471808,289895920076730368,0,,,0
2925,289891961748471808,289896311338180608,0,,,0
2926,289891961748471808,289896972213698560,0,,,0
2927,289891961748471808,289897424833634304,0,,,0
2928,289891961748471808,289897448074276864,0,,,0
2929,289891961748471808,289897672704397312,0,,,1
2930,289891961748471808,289898489679319040,0,,,0
2931,289891961748471808,289900057334018048,0,,,1
2932,289891961748471808,289900209532727296,0,,,0
2933,289891961748471808,289900960292163586,0,,,1
2934,289891961748471808,289901041279971328,0,,,1
2935,289891961748471808,289901151015538688,0,,,0
2936,289891961748471808,289901540024655874,0,,,1
2937,289891961748471808,289901548052566016,0,,,0
2938,289891961748471808,289902166162952193,0,,,0
2939,289891961748471808,289902938606948352,0,,,1
2940,289891961748471808,289903367063498752,0,,,0
2941,289891961748471808,289904181546975233,0,,,0
2942,289891961748471808,289905080415711232,0,,,0
2943,289891961748471808,289905329486053376,0,,,0
2944,289891961748471808,289905588731801600,0,,,0
2945,289891961748471808,289906394243674113,0,,,0
2946,289891961748471808,289908307429294081,0,,,0
2947,289891961748471808,289914689801052160,0,,,0
2948,289891961748471808,289917904760229889,0,,,0
2949,289891961748471808,289926129303818240,0,,,1
2950,289891961748471808,289938557961895938,0,,,1
2951,289891961748471808,289943182454697984,0,,,0
2952,289891961748471808,289944231315914753,0,,,0
2953,289891961748471808,290113751359815680,0,,,0
2954,289891961748471808,290297377984741376,0,,,1
2955,289891961748471808,538884750875054080,0,,,0
2956,289891961748471808,538893455695839233,0,,,0
2957,290888055861153792,305746581158780929,1,0,0,
2958,290888055861153792,311236332515102720,1,0,1,
2959,290888055861153792,290888277916008449,0,,,0
2960,290888055861153792,290931004439408640,0,,,0
2961,290888055861153792,291458576118071296,0,,,0
2962,290888055861153792,300298703481221120,0,,,0
2963,290888055861153792,306885854511636481,0,,,0
2964,290888055861153792,311347328005062656,0,,,1
2965,290888055861153792,315685967459651585,0,,,1
2966,290888055861153792,315943024045735936,0,,,1
2967,290888055861153792,339039080237133825,0,,,0
2968,290888055861153792,350632274800287744,0,,,0
2969,290888055861153792,352169234610143232,0,,,0
2970,290888055861153792,382266041864568832,0,,,0
2971,290888055861153792,382267877640114176,0,,,0
2972,290888055861153792,382395615545917440,0,,,0
2973,294619485275578368,294619756047261696,0,,,0
2974,294619485275578368,294619761428557824,0,,,1
2975,294619485275578368,294626296514879488,0,,,0
2976,294619485275578368,294626682357301248,0,,,1
2977,294619485275578368,294641696103350273,0,,,0
2978,294619485275578368,294650584760479744,0,,,0
2979,294619485275578368,294650796052733953,0,,,0
2980,294619485275578368,294940086515163137,0,,,0
2981,294619485275578368,295403194807361537,0,,,0
2982,294619485275578368,296111343235375104,0,,,0
2983,296098493146230784,296098954423201792,1,0,1,
2984,296098493146230784,296099234460078082,1,0,0,
2985,296098493146230784,296103500323102720,0,,,1
2986,296098493146230784,296303413690519553,0,,,1
2987,301907925419577344,301908157784010753,0,,,0
2988,301907925419577344,301908349828595713,0,,,0
2989,301907925419577344,301908374411415553,0,,,0
2990,301907925419577344,301910196274470913,0,,,0
2991,301907925419577344,301911019800915968,0,,,0
2992,313898361491189760,319292834702319616,1,0,1,
2993,313898361491189760,815372631960494080,1,1,0,
2994,313898361491189760,313905865407217664,0,,,0
2995,313898361491189760,314082714330492929,0,,,0
2996,313898361491189760,876967237017645056,0,,,1
2997,313898361491189760,954204611472224258,0,,,0
2998,313898361491189760,1178045538702200832,0,,,0
2999,316764243775074304,316764562256982017,1,0,1,
3000,316764243775074304,316764568363876352,1,0,1,
3001,316764243775074304,316764636819099648,0,,,0
3002,316764243775074304,316764976478056448,0,,,0
3003,316764243775074304,316765736762748928,0,,,0
3004,316764243775074304,316766855589138432,0,,,0
3005,316764243775074304,316770230032539648,0,,,0
3006,316764243775074304,316779682072764417,0,,,0
3007,316764243775074304,316808384911376385,0,,,0
3008,324738847156097025,324742746105606144,1,0,1,
3009,324738847156097025,324738967629099008,0,,,0
3010,324738847156097025,324739436887822337,0,,,0
3011,330457000217563136,330457949497614337,1,0,1,
3012,330457000217563136,330504614812205058,1,0,0,
3013,330457000217563136,330462153675005953,0,,,0
3014,330457000217563136,330462590243332096,0,,,1
3015,330457000217563136,330464465017532417,0,,,1
3016,330457000217563136,330464937908506626,0,,,1
3017,330457000217563136,330470149788409857,0,,,1
3018,330457000217563136,330471712594481153,0,,,1
3019,330457000217563136,330473102960111617,0,,,0
3020,330457000217563136,330473976117723136,0,,,0
3021,330457000217563136,330474527807111168,0,,,0
3022,330457000217563136,330475188149968896,0,,,0
3023,330457000217563136,330475589381275648,0,,,0
3024,330457000217563136,330848661451968512,0,,,0
3025,330457000217563136,333795235702386688,0,,,1
3026,330457000217563136,340503905265909763,0,,,0
3027,330457000217563136,340507730949316609,0,,,0
3028,330457000217563136,340512226865725440,0,,,0
3029,333771363791826945,334250112287129600,0,,,0
3030,333771363791826945,334519706490920960,0,,,0
3031,333771363791826945,337023461178359808,0,,,0
3032,333771363791826945,337026983198330881,0,,,1
3033,333771363791826945,337027745643110401,0,,,0
3034,335853915490885633,335854097443983361,1,0,0,
3035,335853915490885633,335854805065023489,1,0,1,
3036,335853915490885633,335855063329292288,1,0,1,
3037,335853915490885633,335857682542104576,1,0,0,
3038,335853915490885633,335899598021328896,1,0,1,
3039,335853915490885633,335854146467028992,0,,,1
3040,335853915490885633,335854273428598785,0,,,0
3041,335853915490885633,335854390718107648,0,,,1
3042,335853915490885633,335855375649742849,0,,,1
3043,335853915490885633,335858738130980864,0,,,0
3044,335853915490885633,335861281280106497,0,,,0
3045,335853915490885633,335864392556101632,0,,,0
3046,335853915490885633,335866155942174720,0,,,0
3047,335853915490885633,335887764568551424,0,,,0
3048,335853915490885633,335947554577608704,0,,,0
3049,348609182888497152,348623753384697857,1,0,1,
3050,348609182888497152,348609542407471105,0,,,1
3051,348609182888497152,348610340856147968,0,,,0
3052,348609182888497152,348611192111120386,0,,,1
3053,348609182888497152,348612069140082688,0,,,1
3054,348609182888497152,348612680099172352,0,,,0
3055,350695218540052480,350703534024568832,1,0,1,
3056,350695218540052480,350711741761601536,1,0,0,
3057,350695218540052480,353767019801358336,1,0,1,
3058,350695218540052480,384443597531406336,1,0,1,
3059,350695218540052480,350695876508921856,0,,,1
3060,350695218540052480,350713014237929474,0,,,0
3061,350695218540052480,363346197194354689,0,,,0
3062,350695218540052480,367734084925415425,0,,,0
3063,350695218540052480,367751550397337600,0,,,0
3064,350695218540052480,367755949186248704,0,,,0
3065,350695218540052480,377871740590120960,0,,,0
3066,350695218540052480,412299729129963520,0,,,0
3067,350695218540052480,418966535328120832,0,,,0
3068,351029938951954434,351030266178961408,0,,,0
3069,351029938951954434,351030403970236418,0,,,0
3070,351029938951954434,351033195111776256,0,,,0
3071,351029938951954434,351043409349324800,0,,,1
3072,351029938951954434,351054698435969024,0,,,1
3073,351029938951954434,351064022323429376,0,,,0
3074,352850221404921856,352852275099738113,1,0,0,
3075,352850221404921856,352854442774769665,1,0,1,
3076,352850221404921856,352878675504529408,1,0,0,
3077,352850221404921856,352898829114290176,1,0,0,
3078,352850221404921856,352850679162867713,0,,,0
3079,352850221404921856,352853956717850627,0,,,1
3080,352850221404921856,352864401734369280,0,,,0
3081,352850221404921856,352912237318516736,0,,,1
3082,352850221404921856,352984902548996097,0,,,0
3083,352850221404921856,353158508176359424,0,,,1
3084,353590734231846914,353591063652478976,0,,,0
3085,353590734231846914,353591604411502592,0,,,0
3086,353590734231846914,353591817226297345,0,,,0
3087,353590734231846914,353593055632297984,0,,,0
3088,353590734231846914,353595302550319104,0,,,0
3089,353590734231846914,353607171902152704,0,,,1
3090,353590734231846914,353616385353592832,0,,,0
3091,354230953855553536,354231862140473346,0,,,1
3092,354230953855553536,354237852437061632,0,,,0
3093,354230953855553536,354242256238149632,0,,,0
3094,354230953855553536,354262784290205696,0,,,0
3095,356255162345603075,356255921791438849,1,0,0,
3096,356255162345603075,356256630452658176,1,0,0,
3097,356255162345603075,356255650239614977,0,,,0
3098,356255162345603075,356260400137900032,0,,,0
3099,356255162345603075,356266088117436418,0,,,0
3100,356255162345603075,356312310807150592,0,,,1
3101,360591933858521090,360592756281851905,1,0,0,
3102,360591933858521090,360593181546516480,1,0,0,
3103,360591933858521090,360594367884439552,0,,,0
3104,360591933858521090,360598951403065344,0,,,1
3105,360591933858521090,360716863728128000,0,,,0
3106,360591933858521090,360770184933408770,0,,,0
3107,360591933858521090,360933731705430016,0,,,0
3108,360591933858521090,381307895931240448,0,,,0
3109,361013084099313664,361019966763442176,0,,,0
3110,361013084099313664,361026287109812224,0,,,0
3111,361013084099313664,361034124858896387,0,,,0
3112,361013084099313664,361037442683379712,0,,,0
3113,361013084099313664,361037872087834624,0,,,0
3114,361013084099313664,361038567792852992,0,,,0
3115,361013084099313664,361039023751434240,0,,,0
3116,361013084099313664,361039821138952193,0,,,0
3117,361013084099313664,361039893989818370,0,,,0
3118,361013084099313664,361039944988372992,0,,,0
3119,361013084099313664,361041182584864770,0,,,0
3120,361013084099313664,361041301375950848,0,,,0
3121,361013084099313664,361042531737276416,0,,,0
3122,361013084099313664,361042677548072960,0,,,0
3123,361013084099313664,361044860339359745,0,,,0
3124,361013084099313664,361045830259572736,0,,,0
3125,361013084099313664,361045848903262210,0,,,0
3126,361013084099313664,361046682630234113,0,,,0
3127,361013084099313664,361253341256359937,0,,,0
3128,363692996098654208,363694055907000320,1,0,1,
3129,363692996098654208,363694466999140353,1,0,1,
3130,363692996098654208,363697540018868226,1,0,1,
3131,363692996098654208,363693713413132289,0,,,1
3132,363692996098654208,363695049118584832,0,,,0
3133,363692996098654208,363695789719437312,0,,,0
3134,363692996098654208,363696674486501380,0,,,1
3135,369284112235765761,369286227867865088,1,0,1,
3136,369284112235765761,369286385926012928,1,0,1,
3137,369284112235765761,369294929484210179,1,0,1,
3138,369284112235765761,369284503530782720,0,,,1
3139,369284112235765761,369285760991502337,0,,,1
3140,369284112235765761,369285849063505920,0,,,1
3141,369284112235765761,369287300175249408,0,,,0
3142,369284112235765761,369290610991046657,0,,,0
3143,371790260143144960,441071828950212609,1,0,0,
3144,371790260143144960,443982164661514240,1,0,1,
3145,371790260143144960,371790733466140672,0,,,0
3146,371790260143144960,441071405208051713,0,,,0
3147,371790260143144960,441072039592357888,0,,,0
3148,371790260143144960,441076626449649664,0,,,0
3149,371790260143144960,441354811758223360,0,,,0
3150,371790260143144960,444091113897353217,0,,,0
3151,371790260143144960,444289571527094272,0,,,0
3152,371790260143144960,444607254256680960,0,,,0
3153,371790260143144960,488153704701259777,0,,,0
3154,371790260143144960,503760278480490496,0,,,1
3155,371790260143144960,517451501414150144,0,,,0
3156,371790260143144960,517470237596602369,0,,,0
3157,371790260143144960,517502917796823040,0,,,0
3158,371790260143144960,531833631757856769,0,,,0
3159,371790260143144960,531857841058234368,0,,,0
3160,371790260143144960,531959220141166592,0,,,0
3161,371790260143144960,532002451268710401,0,,,0
3162,371790260143144960,532004381278085120,0,,,0
3163,371790260143144960,534839708799762432,0,,,0
3164,371790260143144960,544661188261314560,0,,,0
3165,371790260143144960,544712212062150656,0,,,0
3166,371790260143144960,546485017657217024,0,,,0
3167,371790260143144960,546487048514056192,0,,,0
3168,376997211554742272,377076533732446208,1,0,1,
3169,376997211554742272,376999426260082688,0,,,0
3170,376997211554742272,377134002039443456,0,,,0
3171,378373987774263297,378374181705887744,0,,,0
3172,378373987774263297,378374233534914560,0,,,0
3173,378373987774263297,378374295765786624,0,,,0
3174,378373987774263297,378374927365058560,0,,,1
3175,378373987774263297,378374988983570433,0,,,0
3176,378373987774263297,378375302885683200,0,,,0
3177,378373987774263297,378377520611348480,0,,,1
3178,378373987774263297,378378334956449792,0,,,1
3179,378373987774263297,378379313831505920,0,,,0
3180,378373987774263297,378379556274864128,0,,,0
3181,378373987774263297,378379814245515264,0,,,1
3182,378373987774263297,378379816279756800,0,,,1
3183,378373987774263297,378380111155716096,0,,,0
3184,378373987774263297,378380362843705344,0,,,0
3185,378373987774263297,378380493357846528,0,,,0
3186,378373987774263297,378381797824147456,0,,,0
3187,378373987774263297,378381806778597377,0,,,0
3188,378373987774263297,378381952505901056,0,,,0
3189,378373987774263297,378382768775778304,0,,,0
3190,380362404078440448,380362502334599168,1,0,1,
3191,380362404078440448,380362515302981632,1,0,1,
3192,380362404078440448,1007108799914741760,1,0,1,
3193,380362404078440448,380362508718313472,0,,,0
3194,380362404078440448,380362577525874688,0,,,0
3195,380362404078440448,380362643493896192,0,,,1
3196,380362404078440448,380362712871882752,0,,,0
3197,380362404078440448,380362724477501440,0,,,1
3198,380362404078440448,380362777434394624,0,,,0
3199,380362404078440448,380363214627696641,0,,,0
3200,380362404078440448,380363536498585600,0,,,0
3201,380362404078440448,380364581161279489,0,,,1
3202,380362404078440448,380366374964846592,0,,,0
3203,380362404078440448,548763925454807040,0,,,0
3204,381948192570355712,381948457411706880,0,,,0
3205,381948192570355712,381948479368880128,0,,,0
3206,381948192570355712,381948548276699137,0,,,1
3207,381948192570355712,381949014159417344,0,,,0
3208,381948192570355712,381949162742624256,0,,,1
3209,381948192570355712,381950868914192384,0,,,0
3210,381948192570355712,381951249261674496,0,,,0
3211,381948192570355712,381952689334022144,0,,,0
3212,381948192570355712,381953019878715393,0,,,1
3213,381948192570355712,381953181950808064,0,,,0
3214,381948192570355712,381964737447096320,0,,,0
3215,381948192570355712,381970761889484800,0,,,1
3216,385538699171467264,385561086050566144,1,0,1,
3217,385538699171467264,385544171236655105,0,,,0
3218,385538699171467264,385581125663346688,0,,,1
3219,400367202156564481,400367501470863360,1,0,1,
3220,400367202156564481,400368543226531840,1,0,0,
3221,400367202156564481,400367450707226625,0,,,1
3222,400367202156564481,400367710464274432,0,,,0
3223,400367202156564481,400369360612491264,0,,,0
3224,400367202156564481,400369446403186689,0,,,0
3225,400367202156564481,400375735908458496,0,,,1
3226,400367202156564481,400487004879609856,0,,,1
3227,418118782264283138,418118904201113600,0,,,0
3228,418118782264283138,418119502706905088,0,,,0
3229,418118782264283138,418119549523738624,0,,,0
3230,418118782264283138,418119654435848192,0,,,0
3231,418118782264283138,418120465907871744,0,,,0
3232,418118782264283138,418123078657638401,0,,,0
3233,418118782264283138,418124627622117376,0,,,0
3234,418118782264283138,418131109969276929,0,,,0
3235,418118782264283138,418131577861074944,0,,,0
3236,418118782264283138,418132617327042560,0,,,0
3237,420295777152299008,420614710740795392,0,,,0
3238,420295777152299008,420626253326987264,0,,,0
3239,420295777152299008,420698087875948544,0,,,0
3240,420295777152299008,421001254090059778,0,,,1
3241,420295777152299008,421168445674119168,0,,,0
3242,420582151415803904,420582592069369856,0,,,0
3243,420582151415803904,420583344917585921,0,,,0
3244,420582151415803904,420586264069300224,0,,,0
3245,420582151415803904,420587944295301120,0,,,0
3246,420729152376147968,420754656005210113,1,0,1,
3247,420729152376147968,420729374808473600,0,,,0
3248,420729152376147968,420742810179231744,0,,,1
3249,420729152376147968,420747617816289280,0,,,0
3250,420729152376147968,420748068351639552,0,,,0
3251,420729152376147968,420748744557338624,0,,,0
3252,420729152376147968,420748911612264448,0,,,0
3253,420729152376147968,420752562426753024,0,,,0
3254,420729152376147968,420754584060317696,0,,,0
3255,420729152376147968,420757198961397760,0,,,0
3256,420729152376147968,420757422161272832,0,,,1
3257,420729152376147968,420757645826740225,0,,,1
3258,420729152376147968,420758385340850176,0,,,0
3259,421778652934586368,421778855003557889,1,0,1,
3260,421778652934586368,421778916270149632,1,0,1,
3261,421778652934586368,421779395242496001,1,0,1,
3262,421778652934586368,421780560596713473,1,0,0,
3263,421778652934586368,421781087363555329,1,0,1,
3264,421778652934586368,421798900328955905,1,0,1,
3265,421778652934586368,421778869524250624,0,,,0
3266,421778652934586368,421778953138085888,0,,,0
3267,421778652934586368,421778991670771712,0,,,0
3268,421778652934586368,421779189013164032,0,,,0
3269,421778652934586368,421779196721893376,0,,,0
3270,421778652934586368,421797485179203584,0,,,0
3271,422601165335838720,422601382458580992,1,0,1,
3272,422601165335838720,422601482576596992,1,0,1,
3273,422601165335838720,422601314099789824,0,,,1
3274,422601165335838720,422601378494550016,0,,,1
3275,422601165335838720,422601521776193537,0,,,0
3276,422601165335838720,422601586611720192,0,,,0
3277,422601165335838720,422601639829450752,0,,,0
3278,422601165335838720,422601687686467584,0,,,0
3279,422601165335838720,422601887725404160,0,,,0
3280,422601165335838720,422601931995885568,0,,,0
3281,422601165335838720,422601951340396544,0,,,1
3282,423589297720004608,423589629950832640,1,0,1,
3283,423589297720004608,423590882361618432,1,1,0,
3284,423589297720004608,423590924078551040,1,0,1,
3285,423589297720004608,423591302987382785,1,1,0,
3286,423589297720004608,423592493850980353,1,0,1,
3287,423589297720004608,423593655488614400,1,1,1,
3288,423589297720004608,423594373113065472,1,0,0,
3289,423589297720004608,423594845605617665,1,1,0,
3290,423589297720004608,423601199963570176,1,0,1,
3291,423589297720004608,423601795261136896,1,0,0,
3292,423589297720004608,423602329221206016,1,1,0,
3293,423589297720004608,423602551767203840,1,0,0,
3294,423589297720004608,423603396528967680,1,0,0,
3295,423589297720004608,423606066752917504,1,0,0,
3296,423589297720004608,423606129118412800,1,0,1,
3297,423589297720004608,423611665226035200,1,0,0,
3298,423589297720004608,423623924744978432,1,0,1,
3299,423589297720004608,423639824671600640,1,1,1,
3300,423589297720004608,423661160294924289,1,0,1,
3301,423589297720004608,423661329753206785,1,0,1,
3302,423589297720004608,423662396234670080,1,0,1,
3303,423589297720004608,423677517484920832,1,0,1,
3304,423589297720004608,423682806661660672,1,0,0,
3305,423589297720004608,423683655265837056,1,0,1,
3306,423589297720004608,423695983114203136,1,0,0,
3307,423589297720004608,423707664548257793,1,0,0,
3308,423589297720004608,423858989516861440,1,1,0,
3309,423589297720004608,423870811494027264,1,0,0,
3310,423589297720004608,423880806684061696,1,0,1,
3311,423589297720004608,423881286537605120,1,0,1,
3312,423589297720004608,423886643712753665,1,0,0,
3313,423589297720004608,423900763086016512,1,0,1,
3314,423589297720004608,423903541103976448,1,0,1,
3315,423589297720004608,423589521087664128,0,,,0
3316,423589297720004608,423589951603605504,0,,,0
3317,423589297720004608,423590028271710208,0,,,0
3318,423589297720004608,423590083527065600,0,,,0
3319,423589297720004608,423590319720902656,0,,,0
3320,423589297720004608,423590969317924864,0,,,0
3321,423589297720004608,423591014293442560,0,,,0
3322,423589297720004608,423591387028656128,0,,,0
3323,423589297720004608,423591535389597697,0,,,0
3324,423589297720004608,423591748921614336,0,,,0
3325,423589297720004608,423591937048715264,0,,,0
3326,423589297720004608,423591988320305152,0,,,0
3327,423589297720004608,423591995404484608,0,,,0
3328,423589297720004608,423592544770211840,0,,,0
3329,423589297720004608,423592710738411520,0,,,0
3330,423589297720004608,423592734226935808,0,,,0
3331,423589297720004608,423593003140136960,0,,,0
3332,423589297720004608,423593351279964162,0,,,1
3333,423589297720004608,423593372771577856,0,,,0
3334,423589297720004608,423593433526059008,0,,,0
3335,423589297720004608,423594405023346689,0,,,0
3336,423589297720004608,423595435551641600,0,,,1
3337,423589297720004608,423596071810367488,0,,,1
3338,423589297720004608,423596098163179520,0,,,1
3339,423589297720004608,423596185585065984,0,,,0
3340,423589297720004608,423598133398876160,0,,,0
3341,423589297720004608,423601169928585216,0,,,1
3342,423589297720004608,423601500292919296,0,,,0
3343,423589297720004608,423601540407246848,0,,,0
3344,423589297720004608,423602041219735552,0,,,0
3345,423589297720004608,423602230265389056,0,,,0
3346,423589297720004608,423602353988579328,0,,,0
3347,423589297720004608,423604049775460352,0,,,0
3348,423589297720004608,423604604262051840,0,,,0
3349,423589297720004608,423604829496541184,0,,,1
3350,423589297720004608,423606090941493248,0,,,0
3351,423589297720004608,423606312983740416,0,,,1
3352,423589297720004608,423606726424678400,0,,,0
3353,423589297720004608,423608571540942848,0,,,1
3354,423589297720004608,423608699689529344,0,,,0
3355,423589297720004608,423610774003523584,0,,,0
3356,423589297720004608,423610911455080448,0,,,0
3357,423589297720004608,423611200396464128,0,,,0
3358,423589297720004608,423611457024950272,0,,,0
3359,423589297720004608,423612207415717889,0,,,0
3360,423589297720004608,423614613146849280,0,,,0
3361,423589297720004608,423614814821576704,0,,,0
3362,423589297720004608,423615185409302529,0,,,0
3363,423589297720004608,423615370096701440,0,,,0
3364,423589297720004608,423616316298125312,0,,,0
3365,423589297720004608,423617413008347136,0,,,0
3366,423589297720004608,423618134054932480,0,,,0
3367,423589297720004608,423618662428585984,0,,,1
3368,423589297720004608,423620458055872514,0,,,0
3369,423589297720004608,423625713241948160,0,,,1
3370,423589297720004608,423625986492477440,0,,,0
3371,423589297720004608,423630032536207360,0,,,0
3372,423589297720004608,423632608065376256,0,,,0
3373,423589297720004608,423636391071723521,0,,,0
3374,423589297720004608,423637740451033088,0,,,0
3375,423589297720004608,423642554354003969,0,,,0
3376,423589297720004608,423645417352343552,0,,,0
